,Price,Address,Specifics
15656,"$899,900",1 - 2295 Highway 60,"2+2BD2BA10 Parking65,535 sqft"
15657,"$569,900",642 Sussex Boulevard,"3BD2BA3 Parking1,248 sqft"
15658,"$3,990,000",4316 Derry Road,"3BD4BA22 Parking65,535 sqft"
15659,"$785,000",1018 & 1032 Jewel Road,"4BD2BA11 Parking65,535 sqft"
15660,"$1,595,000",81 Baring Street,"3BD2BA7 Parking65,535 sqft"
15661,"$2,499,000",290 Bland Line,"5BD5BA22 Parking65,535 sqft"
15662,"$649,900",67 Bridgewater Court,"2+1BD2BA3 Parking1,190 sqft"
15663,"$1,290,000",1804 Balsam Avenue,"3+1BD2BA10 Parking1,359 sqft"
15664,"$1,099,000",36 Mountainview Road,"3BD2BA10 Parking1,801 sqft"
15665,"$1,599,900",1986 Grandvista Court,"4BD3BA15 Parking65,535 sqft"
15666,"$2,388,800",38 HAWTHORN DRIVE,"5BD4BA4 Parking3,154 sqft"
15667,"$699,999",99 CHESTNUT Avenue,"3BD3BA0 Parking1,297 sqft"
15668,"$899,000",33 CITYVIEW Crescent,"3BD3BA2 Parking1,792 sqft"
15669,"$1,299,900",54 Leclaire Street,"5BD2BA2 Parking2,632 sqft"
15670,"$854,000",37 Stonehaven Road,"3BD3BA2 Parking1,500 sqft"
15671,"$999,900",1303 #6 Highway,"4BD2BA2 Parking1,500 sqft"
15672,"$1,788,000",354 PLAINS Road W,"4BD3BA2 Parking3,302 sqft"
15673,"$2,299,999",3074 Balmoral Avenue,"4BD3BA1 Parking2,263 sqft"
15674,"$799,000",29 Second Road E,"3BD2BA2 Parking1,030 sqft"
15675,"$844,999",176 GIBBONS Street,"3BD3BA2 Parking1,582 sqft"
15676,"$1,150,000",572 RIDGE Road W,"3BD1BA10 Parking1,553 sqft"
15677,"$620,000",45 Wakelin Terrace,"3BD1BA0 Parking1,052 sqft"
15678,"$650,000",210 PROSPECT Street S,Detached
15679,"$999,999",9 Stanley Avenue,Detached
15680,"$999,999",9 Stanley Avenue,"3BD2BA1 Parking1,966 sqft"
15681,"$779,000",248 Guildwood Drive,"3BD2BA0 Parking1,257 sqft"
15682,"$879,000",40 RUSSET Court,"4BD3BA1 Parking1,864 sqft"
15683,"$779,000",221 Shoreview Drive,"2BD2BA2 Parking1,500 sqft"
15684,"$456,000",49 Hannibal St,4BD3BA2 Parking
15685,"$3,399,000",4286 186 STREET,"6BD3BA0 Parking2,934 sqft"
15686,"$1,549,606",13230 15 AVENUE,"2BD1BA4 Parking1,193 sqft"
15687,"$1,250,000",204 Chestnut St W,4+1BD4BA5 Parking
15688,"$1,799,900",117 Coldwell Bay Circ,"5BD4BA6 Parking2,500-3,000 sqft"
15689,"$2,698,888",1197 FRASERVIEW STREET,"6BD8BA6 Parking5,076 sqft"
15690,"$1,049,000",46657 CROSBY PLACE,"3BD3BA6 Parking2,060 sqft"
15691,"$2,179,000",2 Anderson Ave,"4+2BD5BA11 Parking3,000-3,500 sqft"
15692,"$1,705,000",259 Berry Rd,3BD2BA2 Parking
15693,"$933,000",1460 VIMY ROAD,"4BD3BA8 Parking2,368 sqft"
15694,"$15,888,000",1487 MINTO CRESCENT,"7BD10BA2 Parking9,904 sqft"
15695,"$3,699,000",537 W 64TH AVENUE,"5BD6BA4 Parking3,652 sqft"
15696,"$1,249,900",35 BEDARD CRESCENT,"3BD2BA3 Parking1,023 sqft"
15697,"$2,398,000",3284 W 1ST AVENUE,"3BD2BA2 Parking1,680 sqft"
15698,"$1,948,000",8720 CAMDEN CRESCENT,"6BD4BA3 Parking2,252 sqft"
15699,"$13,880,000",13251 NO. 4 ROAD,"7BD7BA20 Parking7,512 sqft"
15700,"$883,365",139 - 46213 HAKWELES ROAD,"3BD3BA4 Parking2,165 sqft"
15701,"$799,900",136 - 46213 HAKWELES ROAD,"2BD2BA4 Parking1,425 sqft"
15702,"$1,799,000",5 Linton Lane,3BD3BA6 Parking
15703,"$1,050,000",224 Morningside Ave,3BD2BA6 Parking
15704,"$2,199,000",93 Constance St,4BD3BA1 Parking
15705,"$959,000",7809--7811 FAWN ROAD,"4BD2BA8 Parking1,852 sqft"
15706,"$814,000",85 Curtis St,"3BD2BA5 Parking2,000-2,500 sqft"
15707,"$1,689,000",43 Webb Tr,4+2BD5BA7 Parking
15708,"$3,488,000",7888 GABRIOLA CRESCENT,"4BD5BA5 Parking3,435 sqft"
15709,"$675,000",7663 STRACHAN STREET,"3BD2BA4 Parking1,380 sqft"
15710,"$2,299,999",3074 Balmoral Ave,"2+2BD3BA2 Parking2,000-2,500 sqft"
15711,"$779,900",109 Third St,"2+2BD3BA4 Parking1,100-1,500 sqft"
15712,"$774,900",261 Christina Ave,"3+1BD2BA7 Parking700-1,100 sqft"
15713,"$699,900",322 River St W,"3BD2BA5 Parking1,100-1,500 sqft"
15714,"$719,000",39 Slalom Dr,"3BD2BA6 Parking1,500-2,000 sqft"
15715,"$1,199,000",10835 142 STREET,"2BD1BA5 Parking1,367 sqft"
15716,"$2,600,000",1035 IOCO ROAD,"3BD2BA2 Parking1,418 sqft"
15717,"$1,449,000",3614 MT LEHMAN ROAD,"8BD4BA4 Parking3,360 sqft"
15718,"$1,199,900",47 Cook St,"4+1BD5BA4 Parking2,500-3,000 sqft"
15719,"$2,295,000",97 Roberta Dr,"4BD5BA4 Parking3,000-3,500 sqft"
15720,"$1,988,000",252 Dunnette Landing Rd,16BD10BA35 Parking
15721,"$799,900",338 Porter Dr,"3BD3BA6 Parking1,500-2,000 sqft"
15722,"$1,049,900",11282 HARRISON STREET,"4BD3BA4 Parking1,955 sqft"
15723,"$2,275,000",790 Warner Rd,3BD3BA8 Parking
15724,"$1,949,000",993566 Mono-Adjala Town Line,5+4BD4BA10 Parking
15725,"$749,900",105-107 King St,"2BD2BA12 Parking2,000-2,500 sqft"
15726,"$3,178,000",5681 Cedar Springs Rd,"2+2BD4BA7 Parking2,500-3,000 sqft"
15727,"$2,550,000",4 - 520 Rossland Rd W,"5+2BD5BA4 Parking3,500-5,000 sqft"
15728,"$1,249,900",4361 44B AVENUE,"4BD2BA3 Parking2,268 sqft"
15729,"$1,250,000",529 THIRTEENTH STREET,"3BD2BA3 Parking1,763 sqft"
15730,"$2,400,000",4216 240 STREET,3BD1BA0 Parking950 sqft
15731,"$450,000",29 Sheridan St,3BD1BA1 Parking
15732,"$1,549,000",25 Edgecombe Terr,"4+1BD4BA13 Parking2,500-3,000 sqft"
15733,"$2,089,000",63 Jones Ave,"3+1BD5BA1 Parking2,000-2,500 sqft"
15734,"$899,000",84 Cedar Lane,4BD2BA7 Parking
15735,"$844,999",176 Gibbons St,"2BD3BA4 Parking1,500-2,000 sqft"
15736,"$2,499,000",5920 132 STREET,"5BD3BA0 Parking2,750 sqft"
15737,"$949,900",43323 OLD ORCHARD LANE,"2BD3BA3 Parking1,840 sqft"
15738,"$1,400,000",1184 Golf Club Rd,"2BD1BA6 Parking1,100-1,500 sqft"
15739,"$1,998,000",10 Lailey Cres,3+1BD2BA6 Parking
15740,"$620,000",45 Wakelin Terr,"3BD1BA8 Parking700-1,100 sqft"
15741,"$1,895,000",5 Bowman St,"2BD2BA2 Parking1,500-2,000 sqft"
15742,"$3,490,000",14068 27A AVENUE,"4BD3BA8 Parking3,278 sqft"
15743,"$5,800,000",7 Artinger Crt,4+2BD7BA7 Parking
15744,"$494,800",115 Vine St S,4BD2BA3 Parking
15745,"$3,679,000",8 Deer Park Cres,"4BD4BA3 Parking2,000-2,500 sqft"
15746,"$1,699,900",3559 Holt Rd,5BD3BA12 Parking
15747,"$1,294,000",34631 DEWDNEY TRUNK ROAD,"3BD3BA12 Parking2,460 sqft"
15748,"$999,999",9237 SITKA PLACE,"5BD3BA0 Parking2,479 sqft"
15749,"$2,179,000",5140 Cedar Springs Crt,"3BD3BA13 Parking3,000-3,500 sqft"
15750,"$1,099,000",4095 Campbell St N,"3BD3BA6 Parking2,000-2,500 sqft"
15751,"$1,850,000",219 Finch Ave E,"5+1BD5BA5 Parking3,000-3,500 sqft"
15752,"$689,900",41 Toronto St,"3BD2BA8 Parking1,500-2,000 sqft"
15753,"$999,999",9232 SITKA PLACE,"5BD3BA0 Parking2,479 sqft"
15754,"$1,248,800",6671 184A STREET,"5BD4BA3 Parking2,330 sqft"
15755,"$299,000",3 - 5533 HIGHWAY 33,1BD1BA0 Parking517 sqft
15756,"$1,100,000",18 Munro Circ,3BD3BA3 Parking
15757,"$2,599,000",48 Duncannon Dr,"3BD3BA3 Parking1,500-2,000 sqft"
15758,"$1,675,000",1179 Queens Ave,4BD2BA6 Parking
15759,"$2,998,000",4772 MEADFEILD COURT,"3BD4BA4 Parking2,077 sqft"
15760,"$1,299,000",1 Benjamin Thorne Rd,"4BD3BA5 Parking2,000-2,500 sqft"
15761,"$559,900",6 Marilyn Cres,"3BD2BA4 Parking1,100-1,500 sqft"
15762,"$1,538,000",6070 SPERLING AVENUE,"4BD3BA3 Parking2,000 sqft"
15763,"$849,900",350 Keeso Lane,"4BD2BA4 Parking2,086 sqft"
15764,"$949,000",228 Knott Drive,"4BD4BA6 Parking2,521 sqft"
15765,"$489,000",112 First Avenue W,"2BD1BA4 Parking19,166 sqft"
15766,"$2,179,000",5140 Cedar Springs Court,"3BD3BA13 Parking3,290 sqft"
15767,"$1,049,900",773477 Hwy 59 Highway,"4+1BD4BA12 Parking3,072 sqft"
15768,"$499,900",445 Mornington Avenue,"2BD1BA3 Parking1,200 sqft"
15769,"$1,799,900",N/A N/A,
15770,"$359,000",268 Huron Road,
15771,"$1,199,000",506 JORDAN'S WAY,"4BD4BA4 Parking1,966 sqft"
15772,"$2,788,000",3565 MCGILL STREET,"5BD6BA5 Parking4,157 sqft"
15773,"$1,599,000",2116 WILLIAM AVENUE,"2BD3BA2 Parking1,553 sqft"
15774,"$1,998,000",2965 WAGON WHEEL CIRCLE,"5BD3BA4 Parking3,321 sqft"
15775,"$1,249,900",23328 GRIFFEN ROAD,"4BD3BA4 Parking3,189 sqft"
15776,"$1,398,000",6517 HILLSIDE CRESCENT,"3BD3BA4 Parking3,101 sqft"
15777,"$1,999,888",2534 TERMINAL COURT,"9BD7BA4 Parking4,794 sqft"
15778,"$1,199,000",531 JORDAN'S WAY,"4BD4BA4 Parking1,966 sqft"
15779,"$1,199,000",527 JORDAN'S WAY,"4BD4BA0 Parking1,966 sqft"
15780,"$1,499,000",7601 PEMBERTON MEADOWS ROAD,"4BD3BA6 Parking3,261 sqft"
15781,"$1,099,000",10 Forest Heights St,4BD3BA4 Parking
15782,"$1,428,800",3096 Ballydown Cres,3+1BD2BA6 Parking
15783,"$1,100,000",1404 Ramara Road 47 Rd,"3BD2BA15 Parking1,500-2,000 sqft"
15784,"$3,245,000",24439 56 AVENUE,"7BD5BA20 Parking4,983 sqft"
15785,"$3,799,800",22964 OLD YALE ROAD,"5BD5BA10 Parking3,005 sqft"
15786,"$1,499,999",16791 16 AVENUE,"6BD4BA3 Parking2,866 sqft"
15787,"$3,795,000",8288 Patterson Sdrd,"5+1BD6BA15 Parking+5,000 sqft"
15788,"$754,900",19 Deerfield Dr,2+2BD3BA6 Parking
15789,"$1,225,000",100 Culpepper Dr,"5BD5BA4 Parking2,500-3,000 sqft"
15790,"$899,900",86 Brown Bear St E,3BD3BA2 Parking
15791,"$1,600,000",2269 Constance Dr,3+1BD3BA6 Parking
15792,"$2,495,000",19755 32A AVENUE,"6BD6BA2 Parking5,263 sqft"
15793,"$50,000",PT LOT 10 St. Ola Road,
15794,"$899,000",84 Cedar Lane,"4BD2BA7 Parking2,025 sqft"
15795,"$100,000",Address not available,
15796,"$1,379,000",15503 MADRONA DRIVE,"3BD3BA4 Parking1,422 sqft"
15797,"$199,900",518 First Avenue,
15798,"$1,325,000",15464 19 AVENUE,"3BD2BA6 Parking1,751 sqft"
15799,"$1,399,999",6877 196 STREET,"6BD5BA3 Parking2,624 sqft"
15800,"$1,489,900",1221 E 27TH AVENUE,"3BD3BA1 Parking1,322 sqft"
15801,"$779,000",221 Shoreview Dr,"2BD2BA4 Parking1,500-2,000 sqft"
15802,"$1,400,000",1574 Sir Monty's Dr,"4BD3BA4 Parking2,500-3,000 sqft"
15803,"$5,988,000",14455 Woodbine Ave,"5+2BD7BA24 Parking+5,000 sqft"
15804,"$649,900",5 Willam St S,"2+1BD3BA5 Parking1,100-1,500 sqft"
15805,"$1,690,000",64 Mistysugar Tr,"4BD4BA4 Parking2,500-3,000 sqft"
15806,"$1,750,000",5028 Main St,"3BD3BA12 Parking3,500-5,000 sqft"
15807,"$1,199,900",5220 CECIL RIDGE PLACE,"5BD3BA6 Parking3,522 sqft"
15808,"$1,789,000",19 Westmount Dr,"5BD5BA8 Parking2,500-3,000 sqft"
15809,"$1,049,000",11527 BEST STREET,"3BD2BA4 Parking1,423 sqft"
15810,"$1,289,000",36 Norman Ave,3BD2BA8 Parking
15811,"$2,648,888",10760 AINTREE CRESCENT,"7BD5BA6 Parking3,901 sqft"
15812,"$1,769,998",8480 LILY PLACE,"6BD6BA0 Parking4,832 sqft"
15813,"$1,699,000",353 MUNDY STREET,"4BD4BA5 Parking2,684 sqft"
15814,"$2,899,000",8877 REDROOFFS ROAD,"3BD3BA6 Parking3,593 sqft"
15815,"$1,530,000",3122 MARINER WAY,"4BD3BA3 Parking2,181 sqft"
15816,"$1,695,000",582515 County Rd 17,3BD2BA14 Parking
15817,"$650,000",210 Prospect St S,"3+1BD4BA5 Parking1,500-2,000 sqft"
15818,"$1,315,000",53 Lillooet Cres,"4BD2BA2 Parking1,500-2,000 sqft"
15819,"$999,900",3394 Dwiggin Ave,3BD2BA5 Parking
15820,"$1,788,000",354 Plains Rd W,"4BD3BA10 Parking3,000-3,500 sqft"
15821,"$1,699,000",5 Blue Mountain Pl,"4BD3BA12 Parking2,000-2,500 sqft"
15822,"$1,599,000",42745 YARROW CENTRAL ROAD,"4BD2BA15 Parking1,923 sqft"
15823,"$2,999,000",1849 W 63RD AVENUE,"4BD3BA2 Parking2,083 sqft"
15824,"$139,900",2611 Heritage Road,
15825,"$2,499,900",102 Albert St,"3BD2BA5 Parking2,000-2,500 sqft"
15826,"$649,900",200 Hill St,"3BD1BA4 Parking700-1,100 sqft"
15827,"$2,088,000",33 Plewes Rd,"4BD5BA6 Parking3,000-3,500 sqft"
15828,"$1,388,000",31 Islay Crt,"3+1BD2BA6 Parking2,000-2,500 sqft"
15829,"$869,900",44 Anderson Cres,"3BD3BA4 Parking2,000-2,500 sqft"
15830,"$999,900",154 Gas Lamp Lane,3BD2BA2 Parking
15831,"$1,749,000",477 Brisdale Dr,"5+2BD7BA4 Parking3,000-3,500 sqft"
15832,"$873,000",1085 Aspen Ridge Cres,"3+2BD3BA4 Parking1,100-1,500 sqft"
15833,"$1,599,000",10048 247 STREET,"6BD5BA4 Parking3,876 sqft"
15834,"$1,249,000",507 Brock St S,"4+1BD3BA3 Parking2,000-2,500 sqft"
15835,"$879,000",40 Russet Crt,"3+1BD3BA10 Parking1,500-2,000 sqft"
15836,"$1,149,900",1411 Everton Rd,6BD3BA8 Parking
15837,"$999,999",62 Centre St W,"4BD2BA4 Parking2,000-2,500 sqft"
15838,"$1,299,000",28 Geddes St,"4+1BD3BA4 Parking2,000-2,500 sqft"
15839,"$345,000",51 Royal Oak Dr,2BD1BA3 Parking
15840,"$1,998,000",7480 MAIN STREET,"7BD5BA0 Parking2,323 sqft"
15841,"$4,188,000",119 Stibbard Ave,"4+1BD5BA5 Parking3,500-5,000 sqft"
15842,"$999,999",9 Stanley Ave,"3BD2BA4 Parking1,500-2,000 sqft"
15843,"$549,900",1126 Concession 9B Rd,3BD1BA4 Parking
15844,"$649,000",2866 Concession Road B Rd,3BD1BA5 Parking
15845,"$3,498,000",33 Cynthia Cres,4BD4BA13 Parking
15846,"$1,199,000",13878 Hwy 101 E,3BD2BA12 Parking
15847,"$699,999",99 Chestnut Ave,"3BD3BA2 Parking1,100-1,500 sqft"
15848,"$990,000",142 Union Blvd,3BD2BA3 Parking
15849,"$1,499,900",149 Elliott St,"4+1BD4BA6 Parking2,500-3,000 sqft"
15850,"$785,000",130 Chalmers Dr,3BD4BA4 Parking
15851,"$580,000",66 Brown St,3BD2BA0 Parking
15852,"$2,250,000",124 Eighth St,7BD6BA8 Parking
15853,"$930,000",1117 Aspen Ridge Cres,"3+2BD3BA4 Parking1,100-1,500 sqft"
15854,"$536,000",121 Alma St,3BD1BA2 Parking
15855,"$579,000",31 Ellice St,"3+1BD1BA5 Parking700-1,100 sqft"
15856,"$1,497,000",127 Red River Cres,4BD4BA6 Parking
15857,"$1,100,000",8008 Concession 12,3+1BD3BA14 Parking
15858,"$599,999",525 Oxbow Park Dr,3BD1BA3 Parking
15859,"$3,250,000",43 Rusholme Rd,"4BD4BA0 Parking3,000-3,500 sqft"
15860,"$549,900",PT LT 27 Feeder Road,
15861,"$1,399,000",974 North Shore Blvd W,3+1BD2BA4 Parking
15862,"$888,000",1067 Aspen Ridge Cres,"3+2BD2BA4 Parking1,100-1,500 sqft"
15863,"$899,000",289 Donly Dr S,3+2BD2BA6 Parking
15864,"$1,599,000",3059 Dominion Rd,"3BD2BA14 Parking1,500-2,000 sqft"
15865,"$2,399,000",1 Pali Dr,5+3BD5BA9 Parking
15866,"$539,900",10 Crestview Ave,3BD2BA6 Parking
15867,"$4,488,000",708 Woodland Acres Cres,"3BD5BA23 Parking3,000-3,500 sqft"
15868,"$679,900",8 Tracey Rd,3BD2BA8 Parking
15869,"$860,000",1859 Dalhousie Cres,3+1BD3BA5 Parking
15870,"$1,999,999",68 Louvre Circ,"3BD3BA7 Parking3,000-3,500 sqft"
15871,"$763,900",5 Horton Crt,"2BD2BA4 Parking1,100-1,500 sqft"
15872,"$899,000",72 Larry Cres,"4BD3BA4 Parking2,500-3,000 sqft"
15873,"$60,000",PT. LT. 25 Steenburg Lake Road,
15874,"$763,900",5 Horton Court,"2BD2BA4 Parking1,380 sqft"
15875,"$748,000",28 Prout Dr,3+1BD3BA5 Parking
15876,"$2,695,000",657 Bloor St W,5BD1BA2 Parking
15877,"$9,875,000",2910 William Jackson Dr,2+2BD1BA15 Parking
15878,"$1,699,000",325 Island Road,"3BD2BA7 Parking1,800 sqft"
15879,"$1,199,000",602353 8th Side Road,"3+1BD4BA20 Parking65,535 sqft"
15880,"$1,400,000",1184 Golf Club Drive,"2BD1BA2 Parking1,200 sqft"
15881,"$1,399,000",77 Highland Ave,4BD3BA6 Parking
15882,"$1,999,999",3945 Lordi Rd,"5BD5BA4 Parking3,500-5,000 sqft"
15883,"$799,900",408 Hummel Cres,"1+2BD3BA4 Parking1,500-2,000 sqft"
15884,"$4,879,000",25909 10 AVENUE,"3BD2BA10 Parking2,229 sqft"
15885,"$1,165,000",30 Church St,"3+1BD2BA6 Parking2,500-3,000 sqft"
15886,"$1,174,900",2380 Hereford Crescent,"4BD2BA1 Parking1,768 sqft"
15887,"$1,699,999",1156 WELLINGTON DRIVE,"3BD2BA3 Parking1,711 sqft"
15888,"$2,150,000",198 York Mills Rd,3+1BD2BA4 Parking
15889,"$1,199,000",94 Ryan St,"4BD4BA6 Parking3,000-3,500 sqft"
15890,"$3,780,000",3083 W 38TH AVENUE,"7BD5BA3 Parking3,987 sqft"
15891,"$1,350,000",10 King St S,"3BD4BA12 Parking2,500-3,000 sqft"
15892,"$1,499,900",11 Penhurst Pl,"4+2BD4BA8 Parking2,500-3,000 sqft"
15893,"$809,777",19 Duquette Court,"3BD3BA4 Parking14,069 sqft"
15894,"$779,900",109 Third Street,"2+2BD3BA4 Parking1,487 sqft"
15895,"$299,000",605 St Clair Street,"3BD1BA3 Parking1,400 sqft"
15896,"$689,900",41 Toronto Street,"3BD2BA8 Parking5,967 sqft"
15897,"$829,900",47 Cecil Street,"3+1BD2BA5 Parking1,400 sqft"
15898,"$795,000",8 Evergreen Court,"2BD2BA4 Parking1,614 sqft"
15899,"$1,600,000",2269 Constance Drive,"3BD3BA6 Parking1,860 sqft"
15900,"$749,000",125 Lake Street,Triplex
15901,"$764,900",5 Eagleson Drive,"2BD2BA5 Parking1,333 sqft"
15902,"$1,699,000",5 Blue Mountain Place,"4BD3BA12 Parking65,535 sqft"
15903,"$579,000",31 Ellice Street,"3+1BD1BA5 Parking1,009 sqft"
15904,"$1,250,000",8261 Mount Olive Crescent,"3BD4BA8 Parking2,710 sqft"
15905,"$1,279,000",136 Winlow Way,"3BD3BA4 Parking2,290 sqft"
15906,"$445,000",130 Vanier Drive,"3BD2BA7 Parking1,200 sqft"
15907,"$649,900",5 William Street S,"2+1BD3BA5 Parking1,210 sqft"
15908,"$1,099,900",21592 Adelaide Street,"3+1BD3BA32 Parking65,535 sqft"
15909,"$1,250,000",76 Scott Street,"6BD2BA13 Parking2,500 sqft"
15910,"$674,900",177 Southfield Drive,"3BD2BA5 Parking2,031 sqft"
15911,"$1,149,900",1411 Everton Road,"3+3BD3BA8 Parking40,859 sqft"
15912,"$1,225,000",100 Culpepper Drive,"3+2BD5BA4 Parking1,943 sqft"
15913,"$699,900",322 River Street,"3BD2BA6 Parking1,499 sqft"
15914,"$949,000",39 - 1900 Shore Road,"3+1BD3BA4 Parking2,138 sqft"
15915,"$2,173,900",94 Harris Road,"3+2BD3BA14 Parking2,400 sqft"
15916,"$2,275,000",790 Warner Road,"3BD3BA8 Parking3,507 sqft"
15917,"$1,399,000",81 Henry Street,"5BD6BA5 Parking5,261 sqft"
15918,"$699,900",1719 Highway 3,"3BD1BA10 Parking65,535 sqft"
15919,"$995,000",514 Lambton Street W,"3+2BD3BA6 Parking1,636 sqft"
15920,"$224,900",TBD Forest Lawn Avenue,
15921,"$559,900",6 Marilyn Crescent,"3BD2BA4 Parking1,499 sqft"
15922,"$799,900",408 Hummel Crescent,"3BD3BA4 Parking1,599 sqft"
15923,"$569,900",98 Pleasant Avenue,2+1BD2BA1 Parking936 sqft
15924,"$797,935",3 Evergreen Court,"3BD2BA6 Parking6,534 sqft"
15925,"$599,900",7665 21 Highway,"3BD2BA6 Parking56,628 sqft"
15926,"$509,000",4890 St. Clair Avenue,"3BD2BA3 Parking1,200 sqft"
15927,"$649,900",5579 Levine Street,"3+1BD2BA4 Parking1,006 sqft"
15928,"$824,900",57 Stover Street N,"3BD2BA7 Parking1,788 sqft"
15929,"$459,000",29 Tiffen Road,"2BD1BA8 Parking52,968 sqft"
15930,"$999,900",3313 Casson Way,"4+1BD4BA8 Parking2,080 sqft"
15931,"$439,900",154 Picton Street W,1BD1BA4 Parking686 sqft
15932,"$675,000",856 Lakeview Road,"3BD3BA6 Parking8,450 sqft"
15933,"$499,990",20 Ashbury Avenue,"3BD1BA2 Parking1,000 sqft"
15934,"$1,269,000",2534 Buroak Drive,"4BD4BA4 Parking2,618 sqft"
15935,"$899,900",96 Beech Boulevard,"4BD3BA4 Parking2,486 sqft"
15936,"$999,900",340 Keeso Lane,"8BD4BA3 Parking1,880 sqft"
15937,"$999,900",340 Keeso Lane,"8BD4BA3 Parking1,880 sqft"
15938,"$1,299,000",7 Todholm Drive,"3BD3BA6 Parking16,683 sqft"
15939,"$249,900",256 Prinyers Cove Crescent,
15940,"$2,199,000",40893 THE CRESCENT,"4BD4BA4 Parking2,776 sqft"
15941,"$1,729,000",2128 Buckingham Crt,4+1BD4BA6 Parking
15942,"$1,125,000",170 Harold St,"4BD3BA6 Parking1,500-2,000 sqft"
15943,"$869,888",8 Garden Crt,"3+1BD2BA6 Parking1,100-1,500 sqft"
15944,"$2,250,000",1423 E 11TH AVENUE,"4BD2BA0 Parking2,217 sqft"
15945,"$2,550,000",15486 17A AVENUE,"3BD2BA6 Parking1,360 sqft"
15946,"$3,980,000",44 Elderwood Dr,"5BD5BA5 Parking3,000-3,500 sqft"
15947,"$1,249,000",915 Coyston Dr,"4BD3BA6 Parking2,500-3,000 sqft"
15948,"$345,000",51 Royal Oak Drive,"2BD1BA3 Parking1,100 sqft"
15949,"$545,000",1 Erie Avenue,"4BD2BA4 Parking1,079 sqft"
15950,"$899,900",423 Ridge Street,"2+3BD3BA6 Parking1,508 sqft"
15951,"$3,850,000",7314 18/19 Nottawasaga Sideroad,"5BD5BA13 Parking65,535 sqft"
15952,"$699,000",22 Bidwell Street,"6+1BD4BA6 Parking3,616 sqft"
15953,"$1,399,000",974 North Shore Boulevard W,"3+1BD2BA4 Parking1,139 sqft"
15954,"$494,800",115 Vine Street S,"4BD2BA3 Parking1,289 sqft"
15955,"$350,000",2261 Hungry Bay Road,"2BD1BA4 Parking1,200 sqft"
15956,"$1,689,000",43 Webb Trail,"4+2BD5BA7 Parking3,756 sqft"
15957,"$599,900",2511 Port Robinson Road,"3BD1BA4 Parking1,090 sqft"
15958,"$949,900",65 Renfield Street,"3+2BD2BA7 Parking1,563 sqft"
15959,"$1,199,913",656 Geneva Street,"3+2BD5BA6 Parking3,000 sqft"
15960,"$1,100,000",4157 117 Highway,2BD1BA14 Parking900 sqft
15961,"$1,299,999",462 Arkell Road,"3+2BD2BA10 Parking1,522 sqft"
15962,"$555,000",331 Queen Street,"3BD2BA2 Parking1,501 sqft"
15963,"$1,499,999",354 Main Street,"4+1BD3BA6 Parking9,801 sqft"
15964,"$849,900",2400 Lone Pine Drive,"2+1BD2BA26 Parking65,535 sqft"
15965,"$749,000",296 County Road 1,"3BD3BA8 Parking22,694 sqft"
15966,"$3,200,000",1009 Scotts Boathouse Road,"4+1BD5BA8 Parking61,855 sqft"
15967,"$4,700,000",11678 Regional Road 25 Road,"3BD1BA12 Parking1,588 sqft"
15968,"$1,549,000",25 Edgecombe Terrace,"4+1BD4BA13 Parking2,951 sqft"
15969,"$875,000",4 Islington Avenue,"3+1BD2BA4 Parking1,034 sqft"
15970,"$1,099,000",4095 Campbell Street N,"3BD3BA6 Parking2,100 sqft"
15971,"$1,388,000",31 Islay Court,"3+1BD2BA6 Parking15,986 sqft"
15972,"$749,900",105-107 King Street,"2BD2BA12 Parking2,000 sqft"
15973,"$719,000",26 Westfield Drive,"3+1BD3BA5 Parking1,500 sqft"
15974,"$1,789,000",19 Westmount Road,"5BD5BA8 Parking2,534 sqft"
15975,"$749,900",60 Lepage Drive,"3+2BD4BA8 Parking1,798 sqft"
15976,"$1,449,999",1806 Windermere Road,"3+1BD2BA10 Parking65,535 sqft"
15977,"$549,000",LOT 8 Nelson Lake Road,
15978,"$449,900",1026 Spring Lake Road,"2+1BD2BA5 Parking65,535 sqft"
15979,"$449,900",1026 Spring Lake Road,
15980,"$735,000",172 Seneca Street,"2BD2BA10 Parking1,008 sqft"
15981,"$1,250,000",1991 Casey Road,"3BD2BA10 Parking65,535 sqft"
15982,"$899,000",72 Larry Crescent,"4BD3BA4 Parking2,500 sqft"
15983,"$799,900",201 5th Street E,"3BD2BA2 Parking2,199 sqft"
15984,"$1,345,000",20416 89A AVENUE,"4BD3BA6 Parking2,706 sqft"
15985,"$619,000",383 EAST 22ND Street,3BD1BA0 Parking988 sqft
15986,"$849,900",279 WEBSTER Road,"2BD2BA2 Parking1,240 sqft"
15987,"$1,995,000",42 Brant Mill Road,"4BD4BA5 Parking4,718 sqft"
15988,"$3,999,900",1653 WESTOVER Road,"3BD3BA15 Parking4,469 sqft"
15989,"$499,900",16 WADE Avenue,"2BD1BA1 Parking1,100 sqft"
15990,"$929,000",333 Herkimer Street,"3BD2BA2 Parking1,065 sqft"
15991,"$1,024,900",819 Spring Gardens Road,"2BD1BA0 Parking1,302 sqft"
15992,"$885,000",120 EASTCHESTER Avenue,"6BD4BA4 Parking2,180 sqft"
15993,"$885,000",24 Switzer Crescent,"3BD2BA1 Parking1,916 sqft"
15994,"$1,295,000",223 ANNABELLE Street,"3BD4BA2 Parking2,780 sqft"
15995,"$699,999",38 Lake Road,3BD1BA0 Parking940 sqft
